VARIABLES="X","Y","Z"
 zone n=    484,e=    866,DATAPACKING=point,zonetype=fetriangle
         0.999013400000       -0.000143315600        0.000000000000
         0.996057400000       -0.000571600000        0.000000000000
         0.991143600000       -0.001279912000        0.000000000000
         0.984291600000       -0.002260169000        0.000000000000
         0.975528300000       -0.003501362000        0.000000000000
         0.964888200000       -0.004989847000        0.000000000000
         0.952413500000       -0.006709676000        0.000000000000
         0.938153300000       -0.008642966000        0.000000000000
         0.922164000000       -0.010770270000        0.000000000000
         0.904508500000       -0.013070950000        0.000000000000
         0.885256600000       -0.015523470000        0.000000000000
         0.864484300000       -0.018105720000        0.000000000000
         0.842273600000       -0.020795200000        0.000000000000
         0.818712000000       -0.023569150000        0.000000000000
         0.793892600000       -0.026404650000        0.000000000000
         0.767913400000       -0.029278590000        0.000000000000
         0.740876800000       -0.032167630000        0.000000000000
         0.712889600000       -0.035048100000        0.000000000000
         0.684062300000       -0.037895850000        0.000000000000
         0.654508500000       -0.040686180000        0.000000000000
         0.624344900000       -0.043393670000        0.000000000000
         0.593690700000       -0.045992160000        0.000000000000
         0.562666600000       -0.048454740000        0.000000000000
         0.531395300000       -0.050753870000        0.000000000000
         0.500000000000       -0.052861500000        0.000000000000
         0.468604700000       -0.054749430000        0.000000000000
         0.437333400000       -0.056389630000        0.000000000000
         0.406309300000       -0.057754720000        0.000000000000
         0.375655100000       -0.058818560000        0.000000000000
         0.345491500000       -0.059556760000        0.000000000000
         0.315937700000       -0.059947380000        0.000000000000
         0.287110400000       -0.059971480000        0.000000000000
         0.181288000000        0.056158870000        0.000000000000
         0.206107400000        0.057711860000        0.000000000000
         0.232086600000        0.058862760000        0.000000000000
         0.259123200000        0.059613700000        0.000000000000
         0.287110400000        0.059971480000        0.000000000000
         0.315937700000        0.059947380000        0.000000000000
         0.345491500000        0.059556760000        0.000000000000
         0.375655100000        0.058818560000        0.000000000000
         0.406309300000        0.057754720000        0.000000000000
         0.437333400000        0.056389630000        0.000000000000
         0.468604700000        0.054749430000        0.000000000000
         0.500000000000        0.052861500000        0.000000000000
         0.531395300000        0.050753870000        0.000000000000
         0.562666600000        0.048454740000        0.000000000000
         0.593690700000        0.045992160000        0.000000000000
         0.624344900000        0.043393670000        0.000000000000
         0.654508500000        0.040686180000        0.000000000000
         0.684062300000        0.037895850000        0.000000000000
         0.712889600000        0.035048100000        0.000000000000
         0.740876800000        0.032167630000        0.000000000000
         0.767913400000        0.029278590000        0.000000000000
         0.793892600000        0.026404650000        0.000000000000
         0.818712000000        0.023569150000        0.000000000000
         0.842273600000        0.020795200000        0.000000000000
         0.864484300000        0.018105720000        0.000000000000
         0.885256600000        0.015523470000        0.000000000000
         0.904508500000        0.013070950000        0.000000000000
         0.922164000000        0.010770270000        0.000000000000
         0.938153300000        0.008642966000        0.000000000000
         0.952413500000        0.006709676000        0.000000000000
         0.964888200000        0.004989847000        0.000000000000
         0.975528300000        0.003501362000        0.000000000000
         0.984291600000        0.002260169000        0.000000000000
         0.991143600000        0.001279912000        0.000000000000
         0.996057400000        0.000571600000        0.000000000000
         0.999013400000        0.000143315600        0.000000000000
         1.000000000000       -0.000000000000        0.000000000000
         0.217919800000        0.084858710000        0.000000000000
         0.932328700000        0.026017220000        0.000000000000
         0.994323800000       -0.005943557000        0.000000000000
         0.301548600000       -0.089323740000        0.000000000000
         0.932328700000       -0.026017220000        0.000000000000
         0.361325500000       -0.089922660000        0.000000000000
         0.999715200000       -0.001507158000        0.000000000000
         0.392066300000       -0.089524510000        0.000000000000
         0.856122100000       -0.042104600000        0.000000000000
         0.423212600000       -0.088690670000        0.000000000000
         0.454640900000       -0.087443810000        0.000000000000
         0.486226800000       -0.085808560000        0.000000000000
         0.517846200000       -0.083812930000        0.000000000000
         0.549374800000       -0.081484770000        0.000000000000
         0.580689400000       -0.078854160000        0.000000000000
         0.611667300000       -0.075948870000        0.000000000000
         0.672130800000       -0.069428420000        0.000000000000
         0.729820800000       -0.062149300000        0.000000000000
         0.783834100000       -0.054337600000        0.000000000000
         0.833322100000       -0.046213950000        0.000000000000
         0.877504400000       -0.038002310000        0.000000000000
         0.988718200000       -0.008764274000        0.000000000000
         0.915683000000       -0.029930160000        0.000000000000
         0.971726900000       -0.015101170000        0.000000000000
         0.947255700000       -0.022223890000        0.000000000000
         0.272750600000       -0.088436180000        0.000000000000
         0.997973200000       -0.003379634000        0.000000000000
         0.981176600000       -0.011823760000        0.000000000000
         0.642187500000       -0.072797490000        0.000000000000
         0.757341500000       -0.058296530000        0.000000000000
         0.701380100000       -0.065869780000        0.000000000000
         0.960405400000       -0.018576150000        0.000000000000
         0.988718200000        0.008764274000        0.000000000000
         0.272750600000        0.088436180000        0.000000000000
         0.997973200000        0.003379634000        0.000000000000
         0.192110000000        0.082309370000        0.000000000000
         0.611667300000        0.075948870000        0.000000000000
         0.244836600000        0.086900710000        0.000000000000
         0.729820800000        0.062149300000        0.000000000000
