1050
0.007913 -0.958833 0.007161 
0.008465 -0.922003 0.315877 
0.000910 -0.964039 -0.166372 
0.000346 -0.964682 -0.101236 
0.152763 -0.946572 -0.193317 
0.085307 -0.954079 0.212129 
-0.003639 -0.811497 -0.524247 
0.004064 -0.757452 0.595970 
-0.008848 -0.849554 0.460230 
-0.004128 -0.474945 0.848377 
-0.007596 0.000953 0.974007 
-0.010115 -0.318682 0.919971 
0.107525 -0.784800 0.581265 
0.316976 -0.719716 0.598006 
0.197779 -0.539731 0.800228 
0.244022 -0.877446 0.383463 
0.011622 -0.150902 0.971139 
-0.002667 0.232722 0.957540 
0.279099 -0.011576 0.946422 
0.298522 -0.300302 0.893122 
0.469511 -0.175934 0.847846 
0.273983 0.287062 0.902936 
0.087413 0.187793 0.957284 
0.463747 0.170572 0.851622 
0.116668 -0.234009 0.946415 
-0.240074 -0.968883 0.040406 
-0.334385 -0.920328 0.163651 
-0.312577 -0.946000 0.052320 
-0.126462 -0.991624 0.006586 
-0.121072 -0.992251 -0.008624 
-0.082828 -0.996362 -0.000505 
-0.180920 -0.983121 -0.000755 
-0.188333 -0.979986 0.044375 
-0.324696 -0.180537 0.921194 
-0.299081 -0.508894 0.768799 
-0.239895 -0.191320 0.942833 
-0.256129 -0.002233 0.965856 
-0.315459 0.027872 0.947579 
-0.331260 -0.001435 0.942968 
-0.324748 -0.034132 0.944201 
-0.395595 -0.153475 0.899127 
-0.391206 -0.023391 0.919115 
-0.296061 -0.803811 0.468822 
-0.205070 -0.852169 0.430007 
-0.188449 -0.954708 0.204823 
-0.113454 -0.981046 0.129742 
-0.142577 -0.986896 0.057482 
-0.237269 -0.945382 0.189390 
-0.370032 -0.767620 0.470144 
-0.075272 -0.996627 0.016489 
-0.036886 -0.999097 -0.000689 
-0.045955 -0.994289 0.074142 
-0.023868 -0.999489 0.007277 
-0.004838 -0.999727 0.018131 
-0.004073 -0.999974 0.000445 
-0.003263 -0.070814 -0.971858 
-0.000361 -0.086730 -0.969248 
-0.003483 0.378855 -0.892209 
0.011169 -0.020846 -0.969177 
0.003473 -0.488912 -0.838365 
-0.008457 -0.994292 0.092493 
0.001127 0.337617 -0.915425 
-0.047155 -0.927742 0.315760 
0.002536 -0.501015 -0.834483 
0.002342 -0.996590 0.067504 
0.000775 -0.942060 0.289738 
0.008355 -0.953539 0.253036 
0.200477 0.056827 -0.935642 
0.293896 -0.423660 -0.813754 
0.475539 -0.129624 -0.847478 
0.474005 0.219053 -0.824566 
0.276410 0.546137 -0.734441 
0.014386 -0.310411 0.933751 
-0.005672 -0.263028 0.947809 
-0.001642 -0.681489 0.659506 
0.021071 0.059286 -0.965245 
0.058198 -0.405064 -0.874171 
0.001063 -0.664199 0.657779 
0.005730 -0.170516 0.972424 
-0.001066 -0.063263 0.996728 
0.053530 0.527810 -0.800715 
-0.174827 -0.028765 0.983008 
-0.163925 0.002451 0.985558 
0.319986 0.874290 0.314644 
0.373589 0.912112 0.141074 
