0.904509 0.013071
0.908922 0.013360
0.908922 0.013360
0.913336 0.012804
0.913336 0.012804
0.917750 0.012244
0.917750 0.012244
0.922164 0.010770
0.562667 -0.048455
0.554849 -0.049167
0.554849 -0.049167
0.547031 -0.049741
0.547031 -0.049741
0.539213 -0.050304
0.539213 -0.050304
0.531395 -0.050754
0.114743 -0.049138
0.109930 -0.048421
0.109930 -0.048421
0.105117 -0.047669
0.105117 -0.047669
0.100304 -0.046879
0.100304 -0.046879
0.095492 -0.046049
0.206107 -0.057712
0.199903 -0.057370
0.199903 -0.057370
0.193698 -0.056997
0.193698 -0.056997
0.187493 -0.056594
0.187493 -0.056594
0.181288 -0.056159
0.996057 -0.000572
0.994829 -0.001983
0.994829 -0.001983
0.993600 -0.002154
0.993600 -0.002154
0.992372 -0.002325
0.992372 -0.002325
0.991144 -0.001280
0.315938 -0.059947
0.308731 -0.060000
0.308731 -0.060000
0.301524 -0.060017
0.301524 -0.060017
0.294317 -0.060010
0.294317 -0.060010
0.287110 -0.059971
0.922164 -0.010770
0.917750 -0.012244
0.917750 -0.012244
0.913336 -0.012804
0.913336 -0.012804
0.908922 -0.013360
0.908922 -0.013360
0.904509 -0.013071
0.157726 -0.054206
0.152174 -0.053670
0.152174 -0.053670
0.146621 -0.053102
0.146621 -0.053102
0.141068 -0.052499
0.141068 -0.052499
0.135516 -0.051862
0.793893 -0.026405
0.787398 -0.027616
0.787398 -0.027616
0.780903 -0.028322
0.780903 -0.028322
0.774408 -0.029022
0.774408 -0.029022
0.767913 -0.029279
0.684062 -0.037896
0.676674 -0.038870
0.676674 -0.038870
0.669285 -0.039560
0.669285 -0.039560
0.661897 -0.040243
0.661897 -0.040243
0.654509 -0.040686
0.008856 -0.016078
0.007628 -0.014970
0.007628 -0.014970
0.006400 -0.013758
0.006400 -0.013758
0.005171 -0.012413
0.005171 -0.012413
0.003943 -0.010884
0.624345 -0.043394
0.616681 -0.044240
0.616681 -0.044240
0.609018 -0.044886
0.609018 -0.044886
0.601354 -0.045522
0.601354 -0.045522
0.593691 -0.045992
0.024472 -0.025893
0.022281 -0.024803
0.022281 -0.024803
0.020090 -0.023647
0.020090 -0.023647
0.017899 -0.022413
0.017899 -0.022413
0.015708 -0.021088
0.077836 -0.042615
0.073839 -0.041741
0.073839 -0.041741
0.069841 -0.040826
0.069841 -0.040826
0.065844 -0.039866
0.065844 -0.039866
0.061847 -0.038858
0.864484 -0.018106
0.858932 -0.019471
0.858932 -0.019471
0.853379 -0.020128
0.853379 -0.020128
0.847826 -0.020781
0.847826 -0.020781
0.842274 -0.020795
0.259123 -0.059614
0.252364 -0.059471
0.252364 -0.059471
0.245605 -0.059296
0.245605 -0.059296
0.238846 -0.059095
0.238846 -0.059095
0.232087 -0.058863
0.593691 -0.045992
0.585935 -0.046773
0.585935 -0.046773
0.578179 -0.047386
0.578179 -0.047386
0.570423 -0.047989
0.570423 -0.047989
0.562667 -0.048455
0.991144 -0.001280
0.989431 -0.002733
0.989431 -0.002733
0.987718 -0.002970
0.987718 -0.002970
0.986005 -0.003207
0.986005 -0.003207
0.984292 -0.002260
0.842274 -0.020795
0.836383 -0.022113
0.836383 -0.022113
0.830493 -0.022792
0.830493 -0.022792
0.824602 -0.023466
0.824602 -0.023466
0.818712 -0.023569
0.437333 -0.056390
0.429577 -0.056799
0.429577 -0.056799
0.421821 -0.057146
0.421821 -0.057146
0.414065 -0.057476
0.414065 -0.057476
0.406309 -0.057755
0.740877 -0.032168
0.733880 -0.033264
0.733880 -0.033264
0.726883 -0.033974
0.726883 -0.033974
0.719886 -0.034677
0.719886 -0.034677
0.712890 -0.035048
0.003943 -0.010884
0.003204 -0.009839
0.003204 -0.009839
0.002465 -0.008656
0.002465 -0.008656
0.001726 -0.007269
0.001726 -0.007269
0.000987 -0.005521
0.885257 -0.015524
0.880064 -0.016931
0.880064 -0.016931
0.874870 -0.017561
0.874870 -0.017561
0.869677 -0.018187
0.869677 -0.018187
0.864484 -0.018106
0.938153 -0.008643
0.934156 -0.010138
0.934156 -0.010138
0.930159 -0.010655
0.930159 -0.010655
0.926161 -0.011170
0.926161 -0.011170
0.922164 -0.010770
0.135516 0.051862
0.141068 0.052499
0.141068 0.052499
0.146621 0.053102
0.146621 0.053102
0.152174 0.053670
0.152174 0.053670
0.157726 0.054206
0.593691 0.045992
0.601354 0.045522
0.601354 0.045522
0.609018 0.044886
0.609018 0.044886
0.616681 0.044240
0.616681 0.044240
0.624345 0.043394
0.287110 0.059971
0.294317 0.060010
0.294317 0.060010
0.301524 0.060017
0.301524 0.060017
0.308731 0.060000
0.308731 0.060000
0.315938 0.059947
0.437333 0.056390
0.445151 0.056053
0.445151 0.056053
0.452969 0.055654
0.452969 0.055654
0.460787 0.055240
0.460787 0.055240
0.468605 0.054749
0.095492 0.046049
0.100304 0.046879
0.100304 0.046879
0.105117 0.047669
0.105117 0.047669
0.109930 0.048421
0.109930 0.048421
0.114743 0.049138
0.500000 0.052861
0.507849 0.052438
0.507849 0.052438
0.515698 0.051923
0.515698 0.051923
0.523546 0.051395
0.523546 0.051395
0.531395 0.050754
0.712890 0.035048
0.719886 0.034677
0.719886 0.034677
0.726883 0.033974
0.726883 0.033974
0.733880 0.033264
0.733880 0.033264
0.740877 0.032168
0.922164 0.010770
0.926161 0.011170
0.926161 0.011170
0.930159 0.010655
0.930159 0.010655
0.934156 0.010138
0.934156 0.010138
0.938153 0.008643
0.984292 0.002260
0.986005 0.003207
0.986005 0.003207
0.987718 0.002970
0.987718 0.002970
0.989431 0.002733
0.989431 0.002733
0.991144 0.001280
0.996057 0.000572
0.996796 0.001709
0.996796 0.001709
0.997535 0.001605
0.997535 0.001605
0.998274 0.001502
0.998274 0.001502
0.999013 0.000143
0.818712 0.023569
0.824602 0.023466
0.824602 0.023466
0.830493 0.022792
0.830493 0.022792
0.836383 0.022113
0.836383 0.022113
0.842274 0.020795
0.938153 0.008643
0.941718 0.009154
0.941718 0.009154
0.945283 0.008687
0.945283 0.008687
0.948848 0.008218
0.948848 0.008218
0.952414 0.006710
0.181288 0.056159
0.187493 0.056594
0.187493 0.056594
0.193698 0.056997
0.193698 0.056997
0.199903 0.057370
0.199903 0.057370
0.206107 0.057712
0.232087 0.058863
0.238846 0.059095
0.238846 0.059095
0.245605 0.059296
0.245605 0.059296
0.252364 0.059471
0.252364 0.059471
0.259123 0.059614
0.375655 0.058819
0.383319 0.058608
0.383319 0.058608
0.390982 0.058353
0.390982 0.058353
0.398646 0.058080
0.398646 0.058080
0.406309 0.057755
0.500000 -0.052861
0.492151 -0.053429
0.492151 -0.053429
0.484302 -0.053904
0.484302 -0.053904
0.476454 -0.054364
0.476454 -0.054364
0.468605 -0.054749
0.035112 0.030473
0.038230 0.031642
0.038230 0.031642
0.041349 0.032749
0.041349 0.032749
0.044468 0.033801
0.044468 0.033801
0.047586 0.034803
0.206107 0.057712
0.212602 0.058045
0.212602 0.058045
0.219097 0.058347
0.219097 0.058347
0.225592 0.058620
0.225592 0.058620
0.232087 0.058863
0.008856 0.016078
0.010569 0.017492
0.010569 0.017492
0.012282 0.018783
0.012282 0.018783
0.013995 0.019975
0.013995 0.019975
0.015708 0.021088
0.259123 0.059614
0.266120 0.059747
0.266120 0.059747
0.273117 0.059850
0.273117 0.059850
0.280114 0.059927
0.280114 0.059927
0.287110 0.059971
0.315938 0.059947
0.323326 0.059896
0.323326 0.059896
0.330715 0.059811
0.330715 0.059811
0.338103 0.059703
0.338103 0.059703
0.345492 0.059557
0.000987 -0.005521
0.000740 -0.004790
0.000740 -0.004790
0.000493 -0.003919
0.000493 -0.003919
0.000247 -0.002779
0.000247 -0.002779
0.000000 0.000000
1.000000 -0.000000
0.999753 -0.001295
0.999753 -0.001295
0.999507 -0.001329
0.999507 -0.001329
0.999260 -0.001364
0.999260 -0.001364
0.999013 -0.000143
0.035112 -0.030473
0.032452 -0.029421
0.032452 -0.029421
0.029792 -0.028312
0.029792 -0.028312
0.027132 -0.027140
0.027132 -0.027140
0.024472 -0.025893
0.000000 0.000000
0.000247 0.002779
0.000247 0.002779
0.000493 0.003919
0.000493 0.003919
0.000740 0.004790
0.000740 0.004790
0.000987 0.005521
0.047586 -0.034803
0.044468 -0.033801
0.044468 -0.033801
0.041349 -0.032749
0.041349 -0.032749
0.038230 -0.031642
0.038230 -0.031642
0.035112 -0.030473
0.061847 -0.038858
0.058282 -0.037916
0.058282 -0.037916
0.054717 -0.036929
0.054717 -0.036929
0.051152 -0.035893
0.051152 -0.035893
0.047586 -0.034803
0.375655 -0.058819
0.368114 -0.059056
0.368114 -0.059056
0.360573 -0.059249
0.360573 -0.059249
0.353032 -0.059422
0.353032 -0.059422
