1378
27 730 54
54 730 81
81 731 108
108 731 135
135 732 162
162 732 189
189 733 216
216 733 243
243 734 270
270 734 297
297 735 324
324 735 351
351 736 378
378 736 405
405 737 432
432 737 459
459 738 486
486 738 513
513 739 540
540 739 567
567 740 594
594 740 621
621 741 648
648 741 675
675 742 702
702 742 729
1 2 29
1 29 28
2 3 30
2 30 29
3 4 31
3 31 30
4 5 32
4 32 31
5 6 33
5 33 32
6 7 34
6 34 33
7 8 35
7 35 34
8 9 36
8 36 35
9 10 37
9 37 36
10 11 38
10 38 37
11 12 39
11 39 38
12 13 40
12 40 39
13 14 41
13 41 40
14 15 42
14 42 41
15 16 43
15 43 42
16 17 44
16 44 43
17 18 45
17 45 44
18 19 46
18 46 45
19 20 47
19 47 46
20 21 48
20 48 47
21 22 49
21 49 48
22 23 50
22 50 49
23 24 51
23 51 50
24 25 52
24 52 51
25 26 53
25 53 52
26 27 54
26 54 53
28 29 55
29 56 55
29 30 56
30 57 56
30 31 57
31 58 57
31 32 58
32 59 58
32 33 59
33 60 59
33 34 60
34 61 60
34 35 61
35 62 61
35 36 62
36 63 62
36 37 63
37 64 63
37 38 64
38 65 64
38 39 65
39 66 65
39 40 66
40 67 66
40 41 67
41 68 67
41 42 68
42 69 68
42 43 69
43 70 69
43 44 70
44 71 70
44 45 71
45 72 71
45 46 72
46 73 72
46 47 73
47 74 73
47 48 74
48 75 74
48 49 75
49 76 75
49 50 76
50 77 76
50 51 77
51 78 77
51 52 78
52 79 78
52 53 79
53 80 79
53 54 80
54 81 80
55 56 83
55 83 82
56 57 84
56 84 83
57 58 85
57 85 84
58 59 86
58 86 85
59 60 87
59 87 86
60 61 88
60 88 87
61 62 89
61 89 88
62 63 90
62 90 89
63 64 91
63 91 90
64 65 92
64 92 91
65 66 93
65 93 92
66 67 94
66 94 93
67 68 95
67 95 94
68 69 96
68 96 95
69 70 97
69 97 96
70 71 98
70 98 97
71 72 99
71 99 98
72 73 100
72 100 99
73 74 101
73 101 100
74 75 102
74 102 101
75 76 103
75 103 102
76 77 104
76 104 103
77 78 105
77 105 104
78 79 106
78 106 105
79 80 107
79 107 106
80 81 108
80 108 107
82 83 109
83 110 109
83 84 110
84 111 110
84 85 111
85 112 111
85 86 112
86 113 112
86 87 113
87 114 113
87 88 114
88 115 114
88 89 115
89 116 115
89 90 116
90 117 116
90 91 117
91 118 117
91 92 118
92 119 118
92 93 119
93 120 119
93 94 120
94 121 120
94 95 121
95 122 121
95 96 122
96 123 122
96 97 123
97 124 123
97 98 124
98 125 124
98 99 125
99 126 125
99 100 126
100 127 126
100 101 127
101 128 127
101 102 128
102 129 128
102 103 129
103 130 129
103 104 130
104 131 130
104 105 131
105 132 131
105 106 132
106 133 132
106 107 133
107 134 133
107 108 134
108 135 134
109 110 137
109 137 136
110 111 138
110 138 137
111 112 139
111 139 138
112 113 140
112 140 139
113 114 141
113 141 140
114 115 142
114 142 141
115 116 143
115 143 142
116 117 144
116 144 143
117 118 145
117 145 144
118 119 146
118 146 145
119 120 147
119 147 146
120 121 148
120 148 147
121 122 149
121 149 148
122 123 150
122 150 149
123 124 151
123 151 150
124 125 152
124 152 151
125 126 153
125 153 152
126 127 154
126 154 153
127 128 155
127 155 154
128 129 156
128 156 155
129 130 157
129 157 156
130 131 158
130 158 157
131 132 159
131 159 158
132 133 160
132 160 159
133 134 161
133 161 160
134 135 162
134 162 161
136 137 163
137 164 163
137 138 164
138 165 164
138 139 165
139 166 165
139 140 166
140 167 166
140 141 167
141 168 167
141 142 168
142 169 168
142 143 169
143 170 169
143 144 170
144 171 170
144 145 171
145 172 171
145 146 172
146 173 172
146 147 173
147 174 173
147 148 174
148 175 174
148 149 175
149 176 175
149 150 176
150 177 176
150 151 177
151 178 177
151 152 178
152 179 178
152 153 179
153 180 179
153 154 180
154 181 180
154 155 181
155 182 181
155 156 182
156 183 182
156 157 183
157 184 183
157 158 184
158 185 184
158 159 185
159 186 185
159 160 186
160 187 186
160 161 187
161 188 187
161 162 188
162 189 188
163 164 191
163 191 190
164 165 192
164 192 191
165 166 193
165 193 192
166 167 194
166 194 193
167 168 195
167 195 194
168 169 196
168 196 195
169 170 197
169 197 196
170 171 198
170 198 197
171 172 199
171 199 198
172 173 200
172 200 199
173 174 201
173 201 200
174 175 202
174 202 201
175 176 203
175 203 202
176 177 204
176 204 203
177 178 205
177 205 204
178 179 206
178 206 205
179 180 207
179 207 206
180 181 208
180 208 207
181 182 209
181 209 208
182 183 210
182 210 209
183 184 211
183 211 210
184 185 212
184 212 211
185 186 213
185 213 212
186 187 214
186 214 213
187 188 215
187 215 214
188 189 216
188 216 215
190 191 217
191 218 217
191 192 218
192 219 218
192 193 219
193 220 219
193 194 220
194 221 220
194 195 221
195 222 221
195 196 222
196 223 222
196 197 223
197 224 223
197 198 224
198 225 224
198 199 225
199 226 225
199 200 226
200 227 226
200 201 227
201 228 227
201 202 228
202 229 228
202 203 229
203 230 229
203 204 230
204 231 230
204 205 231
205 232 231
205 206 232
206 233 232
206 207 233
207 234 233
207 208 234
208 235 234
208 209 235
209 236 235
209 210 236
210 237 236
210 211 237
211 238 237
211 212 238
212 239 238
212 213 239
213 240 239
213 214 240
214 241 240
214 215 241
215 242 241
215 216 242
216 243 242
217 218 245
217 245 244
218 219 246
218 246 245
219 220 247
219 247 246
220 221 248
220 248 247
221 222 249
221 249 248
222 223 250
222 250 249
223 224 251
223 251 250
224 225 252
224 252 251
225 226 253
225 253 252
226 227 254
226 254 253
227 228 255
227 255 254
228 229 256
228 256 255
229 230 257
229 257 256
230 231 258
230 258 257
231 232 259
231 259 258
232 233 260
232 260 259
233 234 261
233 261 260
234 235 262
234 262 261
235 236 263
235 263 262
236 237 264
236 264 263
237 238 265
