2762
0.000000 0.000000 -0.080000 
0.028571 0.000000 0.005393 
0.028571 0.009466 0.004948 
0.028571 0.018884 0.003305 
0.028571 0.028042 0.000220 
0.028571 0.036615 -0.004419 
0.028571 0.044232 -0.010583 
0.028571 0.050557 -0.018083 
0.028571 0.055364 -0.026606 
0.028571 0.058585 -0.035780 
0.028571 0.060309 -0.045263 
0.028571 0.060776 -0.054815 
0.028571 0.060309 -0.064367 
0.028571 0.058585 -0.073850 
0.028571 0.055364 -0.083024 
0.028571 0.050557 -0.091547 
0.028571 0.044232 -0.099047 
0.028571 0.036615 -0.105211 
0.028571 0.028042 -0.109850 
0.028571 0.018884 -0.112936 
0.028571 0.009466 -0.114578 
0.028571 0.000000 -0.115023 
0.028571 -0.009466 -0.114578 
0.028571 -0.018884 -0.112936 
0.028571 -0.028042 -0.109850 
0.028571 -0.036615 -0.105211 
0.028571 -0.044232 -0.099047 
0.028571 -0.050557 -0.091547 
0.028571 -0.055364 -0.083024 
0.028571 -0.058585 -0.073850 
0.028571 -0.060309 -0.064367 
0.028571 -0.060776 -0.054815 
0.028571 -0.060309 -0.045263 
0.028571 -0.058585 -0.035780 
0.028571 -0.055364 -0.026606 
0.028571 -0.050557 -0.018083 
0.028571 -0.044232 -0.010583 
0.028571 -0.036615 -0.004419 
0.028571 -0.028042 0.000220 
0.028571 -0.018884 0.003305 
0.028571 -0.009466 0.004948 
0.057143 0.000000 0.043409 
0.057143 0.013712 0.042973 
0.057143 0.027492 0.041007 
0.057143 0.040992 0.036848 
0.057143 0.053549 0.030101 
0.057143 0.064378 0.020775 
0.057143 0.072861 0.009334 
0.057143 0.078779 -0.003463 
0.057143 0.082330 -0.016852 
0.057143 0.083980 -0.030302 
0.057143 0.084344 -0.043603 
0.057143 0.083980 -0.056904 
0.057143 0.082330 -0.070353 
0.057143 0.078779 -0.083743 
0.057143 0.072861 -0.096539 
0.057143 0.064378 -0.107981 
0.057143 0.053549 -0.117307 
0.057143 0.040992 -0.124053 
0.057143 0.027492 -0.128213 
0.057143 0.013712 -0.130178 
0.057143 0.000000 -0.130615 
0.057143 -0.013712 -0.130178 
0.057143 -0.027492 -0.128213 
0.057143 -0.040992 -0.124053 
0.057143 -0.053549 -0.117307 
0.057143 -0.064378 -0.107981 
0.057143 -0.072861 -0.096539 
0.057143 -0.078779 -0.083743 
0.057143 -0.082330 -0.070353 
0.057143 -0.083980 -0.056904 
0.057143 -0.084344 -0.043603 
0.057143 -0.083980 -0.030302 
0.057143 -0.082330 -0.016852 
0.057143 -0.078779 -0.003463 
0.057143 -0.072861 0.009334 
0.057143 -0.064378 0.020775 
0.057143 -0.053549 0.030101 
0.057143 -0.040992 0.036848 
0.057143 -0.027492 0.041007 
0.057143 -0.013712 0.042973 
0.085714 0.000000 0.071897 
0.085714 0.016906 0.071539 
0.085714 0.034047 0.069585 
0.085714 0.051012 0.064916 
0.085714 0.066777 0.056710 
0.085714 0.080045 0.044844 
0.085714 0.089894 0.030111 
0.085714 0.096227 0.013829 
0.085714 0.099649 -0.002823 
0.085714 0.101041 -0.019197 
0.085714 0.101294 -0.035201 
0.085714 0.101041 -0.051204 
0.085714 0.099649 -0.067579 
0.085714 0.096227 -0.084231 
0.085714 0.089894 -0.100513 
0.085714 0.080045 -0.115246 
0.085714 0.066777 -0.127111 
0.085714 0.051012 -0.135318 
0.085714 0.034047 -0.139987 
0.085714 0.016906 -0.141941 
0.085714 0.000000 -0.142299 
0.085714 -0.016906 -0.141941 
0.085714 -0.034047 -0.139987 
0.085714 -0.051012 -0.135318 
0.085714 -0.066777 -0.127111 
0.085714 -0.080045 -0.115246 
0.085714 -0.089894 -0.100513 
0.085714 -0.096227 -0.084231 
0.085714 -0.099649 -0.067579 
0.085714 -0.101041 -0.051204 
0.085714 -0.101294 -0.035201 
0.085714 -0.101041 -0.019197 
0.085714 -0.099649 -0.002823 
0.085714 -0.096227 0.013829 
0.085714 -0.089894 0.030111 
0.085714 -0.080045 0.044844 
0.085714 -0.066777 0.056710 
0.085714 -0.051012 0.064916 
0.085714 -0.034047 0.069585 
