        484
     0.999013400000E+00   -0.143315600000E-03    0.000000000000E+00
     0.996057400000E+00   -0.571600000000E-03    0.000000000000E+00
     0.991143600000E+00   -0.127991200000E-02    0.000000000000E+00
     0.984291600000E+00   -0.226016900000E-02    0.000000000000E+00
     0.975528300000E+00   -0.350136200000E-02    0.000000000000E+00
     0.964888200000E+00   -0.498984700000E-02    0.000000000000E+00
     0.952413500000E+00   -0.670967600000E-02    0.000000000000E+00
     0.938153300000E+00   -0.864296600000E-02    0.000000000000E+00
     0.922164000000E+00   -0.107702700000E-01    0.000000000000E+00
     0.904508500000E+00   -0.130709500000E-01    0.000000000000E+00
     0.885256600000E+00   -0.155234700000E-01    0.000000000000E+00
     0.864484300000E+00   -0.181057200000E-01    0.000000000000E+00
     0.842273600000E+00   -0.207952000000E-01    0.000000000000E+00
     0.818712000000E+00   -0.235691500000E-01    0.000000000000E+00
     0.793892600000E+00   -0.264046500000E-01    0.000000000000E+00
     0.767913400000E+00   -0.292785900000E-01    0.000000000000E+00
     0.740876800000E+00   -0.321676300000E-01    0.000000000000E+00
     0.712889600000E+00   -0.350481000000E-01    0.000000000000E+00
     0.684062300000E+00   -0.378958500000E-01    0.000000000000E+00
     0.654508500000E+00   -0.406861800000E-01    0.000000000000E+00
     0.624344900000E+00   -0.433936700000E-01    0.000000000000E+00
     0.593690700000E+00   -0.459921600000E-01    0.000000000000E+00
     0.562666600000E+00   -0.484547400000E-01    0.000000000000E+00
     0.531395300000E+00   -0.507538700000E-01    0.000000000000E+00
     0.500000000000E+00   -0.528615000000E-01    0.000000000000E+00
     0.468604700000E+00   -0.547494300000E-01    0.000000000000E+00
     0.437333400000E+00   -0.563896300000E-01    0.000000000000E+00
     0.406309300000E+00   -0.577547200000E-01    0.000000000000E+00
     0.375655100000E+00   -0.588185600000E-01    0.000000000000E+00
     0.345491500000E+00   -0.595567600000E-01    0.000000000000E+00
     0.315937700000E+00   -0.599473800000E-01    0.000000000000E+00
     0.287110400000E+00   -0.599714800000E-01    0.000000000000E+00
     0.181288000000E+00    0.561588700000E-01    0.000000000000E+00
     0.206107400000E+00    0.577118600000E-01    0.000000000000E+00
     0.232086600000E+00    0.588627600000E-01    0.000000000000E+00
     0.259123200000E+00    0.596137000000E-01    0.000000000000E+00
     0.287110400000E+00    0.599714800000E-01    0.000000000000E+00
     0.315937700000E+00    0.599473800000E-01    0.000000000000E+00
     0.345491500000E+00    0.595567600000E-01    0.000000000000E+00
     0.375655100000E+00    0.588185600000E-01    0.000000000000E+00
     0.406309300000E+00    0.577547200000E-01    0.000000000000E+00
     0.437333400000E+00    0.563896300000E-01    0.000000000000E+00
     0.468604700000E+00    0.547494300000E-01    0.000000000000E+00
     0.500000000000E+00    0.528615000000E-01    0.000000000000E+00
     0.531395300000E+00    0.507538700000E-01    0.000000000000E+00
     0.562666600000E+00    0.484547400000E-01    0.000000000000E+00
     0.593690700000E+00    0.459921600000E-01    0.000000000000E+00
     0.624344900000E+00    0.433936700000E-01    0.000000000000E+00
     0.654508500000E+00    0.406861800000E-01    0.000000000000E+00
     0.684062300000E+00    0.378958500000E-01    0.000000000000E+00
     0.712889600000E+00    0.350481000000E-01    0.000000000000E+00
     0.740876800000E+00    0.321676300000E-01    0.000000000000E+00
     0.767913400000E+00    0.292785900000E-01    0.000000000000E+00
     0.793892600000E+00    0.264046500000E-01    0.000000000000E+00
